no stemmer
MODEL A: 0.03854908315164898, lexisnumber
0.0, _stand
0.0, _standard
0.0, _star
0.06963101004403538, _start
0.0, _stat
0.0, _statement
0.0, _status
0.16888130896626027, _stay
0.0, _steel
0.0, _stem
0.0, _step
0.0, _stev
0.0, _stick
0.0, _stil
0.0, _stock
0.0, _stood
0.06122410601110525, _stop
0.0, _stor
0.0, _straight
0.0, _strateg
0.0, _strees
0.0, _strength
0.0, _stretch
0.0, _strik
0.0, _string
0.0, _strip
0.0, _strong
0.0, _struck
0.0, _struggl
0.0, _stuck
0.0, _stud
0.0, _student
0.13270405122191606, _stuff
0.0, _stump
0.0, _stupid
0.0, _styl
0.0, _su
0.0, _subject
0.0, _substant
0.0, _subtl
0.0, _suburb
0.0, _succeed
0.0, _succes
0.0, _sud
0.0, _suffer
0.0, _suffici
0.0, _suggest
0.0, _suit
0.0, _sum
0.0, _summer
0.0, _sun
0.06230875314106922, _sunda
0.0, _support
0.07438285660283453, _supporter
0.0, _suppos
0.0, _suprem
0.0, _sur
0.0, _surfac
0.0, _surg
0.0, _surpris
0.0, _surrog
0.0, _surround
0.0, _surve
0.0, _suspens
0.0, _swift
0.16888130896626027, _swing
0.0, _switch
0.0, _symbol
0.0, _system
0.16177760144873848, _tabl
0.1508555813983348, _tac
0.0, _tack
0.0, _tact
0.0, _tailor
0.0, _tak
0.0, _tal
0.19322069164025638, _talent
0.0, _talk
0.0, _tank
0.10994233350622551, _tap
0.0, _targes
0.0, _task
0.0, _taxpayer
0.0, _taylor
0.0, _teach
0.0, _teaches
0.0, _team
0.0, _tear
0.0, _technolog
0.0, _ted
0.0, _tel
0.0, _televis
0.0, _tempor
0.0, _tens
0.0, _ter
0.1235732368983347, _term
0.0, _terror
0.0, _test
0.0, _text
0.0, _themselv
0.0, _theor
0.1013169847730089, _ther
0.08469331748391161, _thing
0.0, _thos
0.17546465803069364, _thought
0.0, _thousand
0.0, _thre
0.0, _threat
0.10790129583832653, _throw
0.16177760144873848, _thursda
0.0, _ti
0.0, _tic
0.16888130896626027, _tickes
0.0, _tight
0.0, _tim
0.0, _tin
0.1539410047369463, _tip
0.0, _tir
0.0, _titl
0.17546465803069364, _tod
0.0, _toda
0.06295992504870088, _told
0.0, _tom
0.0, _ton
0.0, _tonight
0.10790129583832653, _top
0.0, _tot
0.0, _touch
0.0, _tough
0.0, _toughes
0.0, _tour
0.0, _tout
0.1401108727947789, _town
0.0, _tr
0.0, _trace
0.0, _track
0.0, _trad
0.0, _tradit
0.0, _trail
0.11668404017617834, _train
0.0, _transform
0.0, _transl
0.0, _travel
0.0, _treasur
0.0, _treat
0.0, _trens
0.0, _trick
0.0, _trillion
0.0, _trip
0.0, _triv
0.0, _troop
0.06605831640485314, _troubl
0.0, _tru
0.0, _trust
0.0, _truth
0.0, _tucker
0.0, _tuesda
0.0, _tun
0.0, _turmoil
0.0, _turn
0.050020177037087415, _tv
0.16888130896626027, _tw
0.0, _twic
0.0, _typ
0.0, _ultim
0.0, _undecis
0.0, _undercut
0.0, _underground
0.0, _undermin
0.0, _understand
0.0, _understood
0.0, _unfair
0.0, _unfortun
0.0, _uniform
0.0, _union
0.0, _unit
0.0, _univers
0.0, _unlik
0.0, _unpopl
0.0, _unsucces
0.0, _unusu
0.0, _unveil
0.0, _upper
0.0, _urban
0.0, _urg
0.0, _usu
0.0, _utter
0.0, _va
0.0, _vac
0.0, _valis
0.0, _valu
0.0, _var
0.07368662707052795, _varies
0.0, _vast
0.0, _veep
0.0, _ver
0.0, _vers
0.0, _ves
0.0, _veteran
0.0, _vic
0.0, _victor
0.050379674644105525, _vide
0.0, _vies
0.0780179219570547, _vietnam
0.0, _view
0.0, _viewer
0.0, _vil
0.0, _viol
0.0, _virgin
0.0, _virtu
0.10948093228907747, _vis
0.0, _visit
0.0, _vit
0.0, _vodk
0.0, _voic
0.1539410047369463, _volunteer
0.0, _vot
0.11937700742474064, _voter
0.11668404017617834, _vow
0.17546465803069364, _wa
0.0, _wag
0.16177760144873848, _wait
0.0, _wal
0.0, _walk
0.0, _wallac
0.0, _walter
0.0, _war
0.0, _warm
0.0, _warn
0.0, _warner
0.0, _washingt
0.0, _washingtonpost
0.0, _washpost
0.0, _wasn
0.0, _wast
0.09732825519935345, _watch
0.0, _water
0.11668404017617834, _wav
0.0, _weak
0.0, _wealth
0.0, _wealthiest
0.07566071588587138, _wear
0.0, _weather
0.0, _weaver
0.0, _web
0.1539410047369463, _wed
0.0, _wednesda
0.0, _week
0.06963101004403538, _weekens
0.1539410047369463, _weird
0.1013169847730089, _wel
0.18755815104025278, _wer
0.0, _west
0.08635678875918158, _western
0.07327139999852124, _wh
0.0967064090536852, _whes
0.0, _whil
0.10524309901345226, _whit
0.1495942980705495, _whol
0.0, _whos
0.0, _wid
0.0, _wif
0.04909853562833803, _wil
0.0, _wild
0.0, _william
0.1033939961910536, _win
0.0, _wind
0.0, _windfal
0.0, _winner
0.0, _wisconsin
0.0, _wisdom
0.0, _withdraw
0.0967064090536852, _wom
0.0, _woman
0.10701569496975555, _won
0.0, _wor
0.0, _word
0.08105793981185969, _work
0.0, _worker
0.0, _world
0.0, _wors
0.0, _worst
0.0, _worth
0.0, _wouldn
0.0, _wound
0.0, _wow
0.0, _wright
0.16177760144873848, _writ
0.0, _writer
0.0, _wrong
0.16177760144873848, _wrot
0.0, _www
0.0, _yard
0.0, _ye
0.16177760144873848, _yeah
0.18755815104025278, _year
0.0, _yel
0.0, _yesterda
0.0, _york
0.06954758438551596, _young
0.0, _youth
0.0, _youtub
1.0, _isFactChecking

